"group","axis","value"
"folk rock","liveness",0.192183619
"folk rock","tempo",118.9285009
"folk rock italiano","danceability",0.5513125
"folk rock italiano","energy",0.457416667
"folk rock italiano","liveness",0.14870625
"folk rock italiano","tempo",125.5223958
"folk-pop","danceability",0.566223963
"folk-pop","energy",0.520326324
"folk-pop","liveness",0.140306157
"folk-pop","tempo",113.2436409
"folklore argentino","danceability",0.522166667
"folklore argentino","energy",0.4125
"folklore argentino","liveness",0.383433333
"folklore argentino","tempo",102.5818333
"folklore ecuatoriano","danceability",0.610190476
"folklore ecuatoriano","energy",0.284833333
"folklore ecuatoriano","liveness",0.2045
"folklore ecuatoriano","tempo",129.523
"folklore peruano","danceability",0.64
"folklore peruano","energy",0.79225
"folklore peruano","liveness",0.11625
"folklore peruano","tempo",134.048
"folklore venezolano","danceability",0.631
"folklore venezolano","energy",0.599
"folklore venezolano","liveness",0.0546
"folklore venezolano","tempo",112.63
"folkmusik","danceability",0.522494444
"folkmusik","energy",0.245592222
"folkmusik","liveness",0.153228333
"folkmusik","tempo",98.23679444
"folktronica","danceability",0.536382653
"folktronica","energy",0.524127551
"folktronica","liveness",0.193580102
"folktronica","tempo",115.6000306
"footwork","danceability",0.897
"footwork","energy",0.568
"footwork","liveness",0.12
"footwork","tempo",125.916
"forro","danceability",0.573161305
"forro","energy",0.482562048
"forro","liveness",0.189131142
"forro","tempo",116.8988913
"forro tradicional","danceability",0.67525
"forro tradicional","energy",0.73025
"forro tradicional","liveness",0.307875
"forro tradicional","tempo",97.810875
"fort worth indie","danceability",0.528333333
"fort worth indie","energy",0.708333333
"fort worth indie","liveness",0.326533333
"fort worth indie","tempo",127.2283333
"fourth world","danceability",0.345545078
"fourth world","energy",0.25740894
"fourth world","liveness",0.129388892
"fourth world","tempo",106.6281293
"francoton","danceability",0.744
"francoton","energy",0.725428571
"francoton","liveness",0.169980952
"francoton","tempo",108.6601429
"frankfurt electronic","danceability",0.74
"frankfurt electronic","energy",0.946
"frankfurt electronic","liveness",0.124
"frankfurt electronic","tempo",137.015
"freak folk","danceability",0.505704266
"freak folk","energy",0.542308527
"freak folk","liveness",0.171489445
"freak folk","tempo",117.3930889
"freakbeat","danceability",0.486711795
"freakbeat","energy",0.672217616
"freakbeat","liveness",0.197048009
"freakbeat","tempo",122.2958804
"free folk","danceability",0.639
"free folk","energy",0.669
"free folk","liveness",0.162
"free folk","tempo",82.004
"free improvisation","danceability",0.39268238
"free improvisation","energy",0.303282849
"free improvisation","liveness",0.174413224
"free improvisation","tempo",102.3885024
"free jazz","danceability",0.449674835
"free jazz","energy",0.362167922
"free jazz","liveness",0.179160976
"free jazz","tempo",108.2968155
"freestyle","danceability",0.707019231
"freestyle","energy",0.712611225
"freestyle","liveness",0.151261499
"freestyle","tempo",121.5185445
"fremantle indie","danceability",0.578
"fremantle indie","energy",0.843
"fremantle indie","liveness",0.09705
"fremantle indie","tempo",158.3615
"french baroque","danceability",0.486931624
"french baroque","energy",0.226620513
"french baroque","liveness",0.117828205
"french baroque","tempo",102.6104103
"french death metal","danceability",0.32675
"french death metal","energy",0.9220625
"french death metal","liveness",0.21580625
"french death metal","tempo",115.72175
"french hip hop","danceability",0.808
"french hip hop","energy",0.7855
"french hip hop","liveness",0.2525
"french hip hop","tempo",114.973
"french indie pop","danceability",0.721666667
"french indie pop","energy",0.595566667
"french indie pop","liveness",0.199926667
"french indie pop","tempo",111.8541
"french indietronica","danceability",0.629714286
"french indietronica","energy",0.723785714
"french indietronica","liveness",0.164271429
"french indietronica","tempo",107.427
"french jazz","danceability",0.546826059
"french jazz","energy",0.370129833
"french jazz","liveness",0.174934652
"french jazz","tempo",117.1472907
"french metal","danceability",0.32675
"french metal","energy",0.9220625
"french metal","liveness",0.21580625
"french metal","tempo",115.72175
"french movie tunes","danceability",0.417986111
"french movie tunes","energy",0.261855556
"french movie tunes","liveness",0.391875
"french movie tunes","tempo",108.4104722
"french opera","danceability",0.333017844
"french opera","energy",0.18701897
"french opera","liveness",0.177729034
"french opera","tempo",107.7985834
"french pop","danceability",0.553318085
"french pop","energy",0.517827204
"french pop","liveness",0.212014156
"french pop","tempo",112.8029433
"french reggae","danceability",0.743416667
"french reggae","energy",0.554933333
"french reggae","liveness",0.145072222
"french reggae","tempo",126.2456278
"french rock","danceability",0.630886728
"french rock","energy",0.558129808
"french rock","liveness",0.193212995
"french rock","tempo",115.969889
"french shoegaze","danceability",0.29374
"french shoegaze","energy",0.71514
"french shoegaze","liveness",0.17526
"french shoegaze","tempo",156.0873
"french soundtrack","danceability",0.414746762
"french soundtrack","energy",0.360924695
"french soundtrack","liveness",0.209114721
"french soundtrack","tempo",113.3342638
"french techno","danceability",0.5785
"french techno","energy",0.834
"french techno","liveness",0.1365
"french techno","tempo",107.714
"funana","danceability",0.8575
"funana","energy",0.643416667
"funana","liveness",0.248133333
"funana","tempo",103.9383333
"funeral doom","danceability",0.401
"funeral doom","energy",0.98
"funeral doom","liveness",0.152
"funeral doom","tempo",115.302
"funk","danceability",0.638511523
"funk","energy",0.573285676
"funk","liveness",0.177112906
"funk","tempo",116.6628974
"funk carioca","danceability",0.793333333
"funk carioca","energy",0.732083333
"funk carioca","liveness",0.169358333
"funk carioca","tempo",137.6800417
"funk das antigas","danceability",0.799
"funk das antigas","energy",0.73625
"funk das antigas","liveness",0.149675
"funk das antigas","tempo",173.530625
"funk metal","danceability",0.518026342
"funk metal","energy",0.816979759
"funk metal","liveness",0.2443841
"funk metal","tempo",123.6566432
"funk ostentacao","danceability",0.75
"funk ostentacao","energy",0.6865
"funk ostentacao","liveness",0.1294
"funk ostentacao","tempo",144.0415
"funk rock","danceability",0.584645051
"funk rock","energy",0.716283951
"funk rock","liveness",0.20571879
"funk rock","tempo",122.0066414
"funky breaks","danceability",0.701
"funky breaks","energy",0.817
"funky breaks","liveness",0.127
"funky breaks","tempo",133.931
"funky tech house","danceability",0.72
"funky tech house","energy",0.739
"funky tech house","liveness",0.0698
"funky tech house","tempo",123.4805
"future funk","danceability",0.673717647
"future funk","energy",0.716473765
"future funk","liveness",0.207431916
"future funk","tempo",117.7598126
"future garage","danceability",0.615023333
"future garage","energy",0.52374
"future garage","liveness",0.127038333
"future garage","tempo",122.3134467
"future house","danceability",0.713833333
"future house","energy",0.854166667
"future house","liveness",0.145044444
"future house","tempo",118.0921111
"future rock","danceability",0.387153333
"future rock","energy",0.79634
"future rock","liveness",0.227576667
"future rock","tempo",121.0007467
"futurepop","danceability",0.655833333
"futurepop","energy",0.603
"futurepop","liveness",0.263966667
"futurepop","tempo",124.0703333
"g funk","danceability",0.785226877
"g funk","energy",0.68580751
"g funk","liveness",0.224943606
"g funk","tempo",106.9519956
"gabba","danceability",0.69
"gabba","energy",0.861
"gabba","liveness",0.142
"gabba","tempo",118.876
"gabonese pop","danceability",0.738
"gabonese pop","energy",0.564
"gabonese pop","liveness",0.0724
"gabonese pop","tempo",108.902
"gaian doom","danceability",0.321
"gaian doom","energy",0.662
"gaian doom","liveness",0.105
"gaian doom","tempo",117.853
"gainesville indie","danceability",0.515208333
"gainesville indie","energy",0.682833333
"gainesville indie","liveness",0.197833333
"gainesville indie","tempo",119.6236875
"gaita zuliana","danceability",0.7265
"gaita zuliana","energy",0.6615
"gaita zuliana","liveness",0.137
"gaita zuliana","tempo",111.0945
"galante era","danceability",0.376925926
"galante era","energy",0.202294388
"galante era","liveness",0.138462158
"galante era","tempo",113.317692
"gamelan","danceability",0.502
"gamelan","energy",0.2015
"gamelan","liveness",0.133
"gamelan","tempo",87.222
"gaming edm","danceability",0.591011905
"gaming edm","energy",0.805305782
"gaming edm","liveness",0.172005918
"gaming edm","tempo",130.3579252
"gangster rap","danceability",0.751494562
"gangster rap","energy",0.678090017
"gangster rap","liveness",0.216936559
"gangster rap","tempo",113.5978195
"garage pop","danceability",0.471388095
"garage pop","energy",0.797516667
"garage pop","liveness",0.184907857
"garage pop","tempo",128.1574262
"garage psych","danceability",0.499905433
"garage psych","energy",0.72456075
"garage psych","liveness",0.200540995
"garage psych","tempo",123.206415
"garage punk","danceability",0.380739048
"garage punk","energy",0.876408571
"garage punk","liveness",0.166260571
"garage punk","tempo",136.5066457
"garage punk blues","danceability",0.45824
"garage punk blues","energy",0.905
"garage punk blues","liveness",0.24485
"garage punk blues","tempo",114.4411
"garage rock","danceability",0.48185042
"garage rock","energy",0.779728059
"garage rock","liveness",0.187924559
"garage rock","tempo",129.7655968
"garage rock revival","danceability",0.515885014
"garage rock revival","energy",0.729113732
"garage rock revival","liveness",0.186282057
"garage rock revival","tempo",120.4860284
"gauze pop","danceability",0.608710053
"gauze pop","energy",0.669676323
"gauze pop","liveness",0.161092646
"gauze pop","tempo",125.4166462
"gbvfi","danceability",0.479517609
"gbvfi","energy",0.703455185
"gbvfi","liveness",0.185204399
"gbvfi","tempo",121.5139612
"geek folk","danceability",0.507333333
"geek folk","energy",0.497
"geek folk","liveness",0.094333333
"geek folk","tempo",110.758
"geek rock","danceability",0.630695652
"geek rock","energy",0.665043478
"geek rock","liveness",0.177930435
"geek rock","tempo",122.4287174
"german alternative rock","danceability",0.4826
"german alternative rock","energy",0.7704
"german alternative rock","liveness",0.14188
"german alternative rock","tempo",111.6318
"german baroque","danceability",0.35259596
"german baroque","energy",0.162461088
"german baroque","liveness",0.147561402
"german baroque","tempo",96.13458936
"german choir","danceability",0.315523799
"german choir","energy",0.282624062
"german choir","liveness",0.223028172
"german choir","tempo",86.39222652
"german country","danceability",0.609
"german country","energy",0.43
"german country","liveness",0.114
"german country","tempo",127.195
"german dance","danceability",0.72574
"german dance","energy",0.748013333
"german dance","liveness",0.16556
"german dance","tempo",124.5955933
"german hard rock","danceability",0.393759295
"german hard rock","energy",0.783716667
"german hard rock","liveness",0.213854359
"german hard rock","tempo",128.0677141
"german house","danceability",0.85775
"german house","energy",0.5915
"german house","liveness",0.09605
"german house","tempo",122.75875
"german jazz","danceability",0.403881944
"german jazz","energy",0.27349375
"german jazz","liveness",0.165506944
"german jazz","tempo",118.7409444
"german literature","danceability",0.654201049
"german literature","energy",0.151429429
"german literature","liveness",0.375937995
"german literature","tempo",107.2374493
"german metal","danceability",0.368266987
"german metal","energy",0.860922237
"german metal","liveness",0.224033492
"german metal","tempo",129.2238428
"german oi","danceability",0.2815
"german oi","energy",0.788
"german oi","liveness",0.39
"german oi","tempo",172.404
"german opera","danceability",0.312098707
"german opera","energy",0.21680965
"german opera","liveness",0.217337942
"german opera","tempo",105.3928355
"german pop","danceability",0.613539781
"german pop","energy",0.614159637
"german pop","liveness",0.174283072
"german pop","tempo",121.4902216
"german pop rock","danceability",0.6184
"german pop rock","energy",0.5514
"german pop rock","liveness",0.12692
"german pop rock","tempo",115.8632
"german punk","danceability",0.5669
"german punk","energy",0.6958
"german punk","liveness",0.35102
"german punk","tempo",143.5916
"german reggae","danceability",0.6995
"german reggae","energy",0.74
"german reggae","liveness",0.09005
"german reggae","tempo",151.963
"german renaissance","danceability",0.209
"german renaissance","energy",0.287
"german renaissance","liveness",0.108
"german renaissance","tempo",84.274
"german rock","danceability",0.462641941
"german rock","energy",0.683523129
"german rock","liveness",0.229875327
"german rock","tempo",125.7702071
"german show tunes","danceability",0.392133333
"german show tunes","energy",0.18386
"german show tunes","liveness",0.165666667
"german show tunes","tempo",110.2724667
"german soundtrack","danceability",0.371909472
"german soundtrack","energy",0.317306573
